,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,/,\,/,\,#,,,,,,,,,,,,,,,,W2,/,\,/,\,#,,,,,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,/,\,/,\,#,,,,,,,,,,,,,,,,#,/,\,/,\,#,,,,,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,,,,,,,#,#,/,\,/,\,#,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,/,\,/,\,#,,,,,,,,,,,,,,,,#,/,\,/,\,#,,,,,,,,,,,,,,,,,,,#,SP,\,/,\,/,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,,,,,,,#,SP,/,\,/,\,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,/,\,/,\,#,,,,,,,,,,,,,,,,#,/,\,/,\,#,,,,,,,,,,,,,,,,,,,#,SP,\,/,\,/,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,,,,,,,#,SP,/,\,/,\,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,/,\,/,\,#,,,,,,,,,,,,,,,,#,/,\,/,\,#,,,,,,,,,,,,,,,,,,,#,SP,\,/,\,/,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,,,,#,\,/,\,/,#,,,,,,,,,,,,,,,,,,,#,SP,/,\,/,\,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,/,\,/,\,#,,,,,,,,,,,,,,,,#,/,\,/,\,#,,,,,,,,,,,,,,,,,,,#,SP,\,/,\,/,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,\,/,\,/,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,\,/,\,/,#,,,,,,,,,,,,,,,,,,,#,SP,/,\,/,\,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,/,\,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,\,/,\,#,,,,,,,,,,,,,,,,,,,#,SP,\,/,\,/,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,\,/,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,\,/,\,/,#,,,,,,,,,,,,,,,,,,,#,SP,/,\,/,\,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,/,\,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,\,/,\,#,,,,,,,,,,,,,,,,,,,#,SP,\,/,\,/,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,\,/,\,\,\,\,\,\,\,\,\,$,\,\,\,\,\,\,\,\,\,\,/,\,/,#,,,,,,,,,,,,,,,,,,,#,SP,/,\,/,\,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,,,,,,,,,,,,,,,,,,,#,SP,\,/,\,/,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,#,#,#,#,#,,,,,,,,,,,,,,,,#,#,#,#,#,#,,,,,,,,,,,,,,,,,,,#,SP,/,\,/,\,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,SP,\,/,\,/,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,SP,SP,SP,SP,SP,SP,#,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,#,#,#,#,#,#,#,,,,,,,,,,,,
